id,created_at,closed_at,cancelled_at,customer_id,financial_status,fulfillment_status,processed_at,total_price,shipping_rate,subtotal_price,total_discounts,total_line_items_price
3.77027E+11,3/16/2017,3/28/2017,,4.15122E+11,paid,fulfilled,3/16/2017,43,15,28,0,28
3.77033E+11,3/16/2017,3/16/2017,,8689391327,paid,fulfilled,3/16/2017,45,7,38,0,38
3.77034E+11,3/16/2017,,,4.1509E+11,partially_refunded,partial,3/16/2017,104,0,104,0,104
3.77037E+11,3/16/2017,3/16/2017,,4.15129E+11,paid,fulfilled,3/16/2017,41.05,3.05,38,0,38
3.77038E+11,3/16/2017,3/23/2017,,4.15132E+11,paid,fulfilled,3/16/2017,63.7,7,56.7,6.3,63
3.77039E+11,3/16/2017,3/16/2017,,8901511071,partially_refunded,fulfilled,3/16/2017,293.4,0,293.4,0,293.4
3.77045E+11,3/16/2017,3/16/2017,,2.36485E+11,paid,fulfilled,3/16/2017,37.17,7,28,0,28
3.77048E+11,3/16/2017,3/16/2017,,4.15124E+11,partially_refunded,fulfilled,3/16/2017,43.85,7,34.2,3.8,38
3.77067E+11,3/16/2017,3/30/2017,,4.15164E+11,partially_refunded,fulfilled,3/16/2017,93.31,7,80.1,8.9,89
3.77069E+11,3/16/2017,3/19/2017,,4.14978E+11,paid,fulfilled,3/16/2017,57.43,7,46.8,5.2,52
3.77106E+11,3/16/2017,3/19/2017,,4.15204E+11,paid,fulfilled,3/16/2017,37.17,7,28,0,28
3.77116E+11,3/16/2017,3/19/2017,,8757011679,paid,fulfilled,3/16/2017,45,7,38,0,38
3.77134E+11,3/16/2017,3/26/2017,,4.14491E+11,partially_refunded,fulfilled,3/16/2017,61,7,54,6,60
3.77142E+11,3/16/2017,3/19/2017,,8689284063,paid,fulfilled,3/16/2017,37.17,7,28,0,28
3.77157E+11,3/16/2017,3/22/2017,,2.80479E+11,paid,fulfilled,3/16/2017,0,0,0,158,158
3.77158E+11,3/16/2017,3/19/2017,,4.15256E+11,partially_refunded,fulfilled,3/16/2017,45,7,38,0,38
3.77158E+11,3/16/2017,3/22/2017,,2.80479E+11,paid,fulfilled,3/16/2017,0,0,0,76,76
3.7716E+11,3/16/2017,3/23/2017,,2.80479E+11,paid,fulfilled,3/16/2017,0,0,0,169,169
3.77162E+11,3/16/2017,3/19/2017,,8707626079,partially_refunded,fulfilled,3/16/2017,118,0,118,0,118
3.77163E+11,3/16/2017,3/22/2017,,2.80479E+11,paid,fulfilled,3/16/2017,0,0,0,152,152
3.77164E+11,3/16/2017,3/22/2017,,2.80479E+11,paid,fulfilled,3/16/2017,0,0,0,110,110
3.77165E+11,3/16/2017,3/22/2017,,2.80479E+11,paid,fulfilled,3/16/2017,0,0,0,63,63
3.77167E+11,3/16/2017,3/23/2017,,2.80479E+11,paid,fulfilled,3/16/2017,0,0,0,286,286
3.77168E+11,3/16/2017,3/22/2017,,2.80479E+11,paid,fulfilled,3/16/2017,0,0,0,132,132
3.77169E+11,3/16/2017,3/26/2017,,4.15266E+11,paid,fulfilled,3/16/2017,41.2,7,34.2,3.8,38
3.7717E+11,3/16/2017,3/30/2017,,8736452511,paid,fulfilled,3/16/2017,113.57,0,105.4,0,105.4
3.7717E+11,3/16/2017,3/22/2017,,2.80479E+11,paid,fulfilled,3/16/2017,0,0,0,145,145
3.77171E+11,3/16/2017,3/22/2017,,2.80479E+11,paid,fulfilled,3/16/2017,0,0,0,172,172
3.77172E+11,3/16/2017,3/22/2017,,2.80479E+11,paid,fulfilled,3/16/2017,0,0,0,105,105
3.77173E+11,3/16/2017,3/26/2017,,2.80479E+11,paid,fulfilled,3/16/2017,0,0,0,206,206
3.77174E+11,3/16/2017,3/22/2017,,2.80479E+11,paid,fulfilled,3/16/2017,0,0,0,118,118
3.77175E+11,3/16/2017,3/23/2017,,2.80479E+11,paid,fulfilled,3/16/2017,0,0,0,230,230
3.77176E+11,3/16/2017,3/23/2017,,2.80479E+11,paid,fulfilled,3/16/2017,0,0,0,155,155
3.7718E+11,3/16/2017,3/19/2017,,8770429343,paid,fulfilled,3/16/2017,140.9,0,140.9,0,140.9
3.7721E+11,3/16/2017,3/19/2017,,4.15309E+11,paid,fulfilled,3/16/2017,67.34,7,56,0,56
3.77214E+11,3/16/2017,3/19/2017,,4.15315E+11,paid,fulfilled,3/16/2017,34.15,7,25.2,2.8,28
3.77222E+11,3/16/2017,3/29/2017,,4.15316E+11,paid,fulfilled,3/16/2017,163,0,163,0,163
3.77223E+11,3/16/2017,3/19/2017,,4.14262E+11,paid,fulfilled,3/16/2017,31.05,3.05,28,0,28
3.77227E+11,3/16/2017,4/11/2017,,8691253919,paid,fulfilled,3/16/2017,46.5,15,31.5,0,31.5
3.7723E+11,3/16/2017,3/19/2017,,4.15331E+11,paid,fulfilled,3/16/2017,45,7,38,0,38
3.7724E+11,3/16/2017,3/26/2017,,4.15342E+11,partially_refunded,fulfilled,3/16/2017,84.58,7,72,8,80
3.77255E+11,3/16/2017,3/26/2017,,4.15361E+11,paid,fulfilled,3/16/2017,73,7,66,0,66
3.77257E+11,3/16/2017,3/19/2017,,8688010527,paid,fulfilled,3/16/2017,100.8,0,100.8,0,100.8
3.77278E+11,3/16/2017,3/29/2017,,3.82895E+11,paid,fulfilled,3/16/2017,205.5,0,205.5,0,205.5
3.77291E+11,3/16/2017,3/19/2017,,8689289055,paid,fulfilled,3/16/2017,42,7,35,0,35
3.77294E+11,3/16/2017,3/19/2017,,4.15401E+11,paid,fulfilled,3/16/2017,35,7,28,0,28
3.77298E+11,3/17/2017,3/19/2017,,4.15406E+11,paid,fulfilled,3/17/2017,47.95,7,38,0,38
3.773E+11,3/17/2017,,,4.15406E+11,partially_refunded,fulfilled,3/17/2017,139.8,15,124.8,0,124.8
3.77314E+11,3/17/2017,3/26/2017,,4.15424E+11,refunded,fulfilled,3/17/2017,108,0,108,12,120
3.77324E+11,3/17/2017,,,8692981791,partially_refunded,partial,3/17/2017,93.2,7,80,0,80
3.77324E+11,3/17/2017,3/19/2017,,8690627615,paid,fulfilled,3/17/2017,47.95,7,38,0,38
3.77328E+11,3/17/2017,3/19/2017,,4.15438E+11,partially_refunded,fulfilled,3/17/2017,79,7,72,8,80
3.77334E+11,3/17/2017,3/19/2017,,4.153E+11,paid,fulfilled,3/17/2017,32.2,7,25.2,2.8,28
3.7734E+11,3/17/2017,3/19/2017,,4.15451E+11,paid,fulfilled,3/17/2017,93.8,7,86.8,0,86.8
3.7735E+11,3/17/2017,3/19/2017,,4.15461E+11,paid,fulfilled,3/17/2017,35.35,7,28.35,3.15,31.5
3.77366E+11,3/17/2017,3/19/2017,,8689336415,paid,fulfilled,3/17/2017,24.5,7,17.5,0,17.5
3.77381E+11,3/17/2017,,,2.34492E+11,partially_refunded,fulfilled,3/17/2017,54.6,7,47.6,0,47.6
3.77384E+11,3/17/2017,3/19/2017,,4.15499E+11,paid,fulfilled,3/17/2017,45,7,38,0,38
3.77387E+11,3/17/2017,3/19/2017,,4.15504E+11,paid,fulfilled,3/17/2017,47.95,7,38,0,38
3.77388E+11,3/17/2017,3/19/2017,,4.15505E+11,paid,fulfilled,3/17/2017,79,7,72,8,80
3.77392E+11,3/17/2017,3/19/2017,,4.1551E+11,paid,fulfilled,3/17/2017,37.17,7,28,0,28
3.77393E+11,3/17/2017,3/22/2017,,4.1548E+11,paid,fulfilled,3/17/2017,41.05,3.05,38,0,38
3.77399E+11,3/17/2017,4/11/2017,,4.15518E+11,paid,fulfilled,3/17/2017,117.9,15,102.9,0,102.9
3.77414E+11,3/17/2017,3/27/2017,,4.15536E+11,paid,fulfilled,3/17/2017,62.8,7,55.8,6.2,62
3.7742E+11,3/17/2017,3/19/2017,,3.79371E+11,paid,fulfilled,3/17/2017,75.37,7,63.45,7.05,70.5
3.77422E+11,3/17/2017,3/19/2017,,2.37559E+11,paid,fulfilled,3/17/2017,108,0,108,0,108
3.77439E+11,3/17/2017,3/19/2017,,4.15565E+11,paid,fulfilled,3/17/2017,37.17,7,28,0,28
3.77439E+11,3/17/2017,3/19/2017,,4.15563E+11,paid,fulfilled,3/17/2017,44.71,7,35,0,35
3.77439E+11,3/17/2017,3/19/2017,,4.15564E+11,paid,fulfilled,3/17/2017,50.75,7,40.6,0,40.6
3.7744E+11,3/17/2017,3/20/2017,,4.15565E+11,partially_refunded,fulfilled,3/17/2017,41.05,3.05,38,0,38
3.77447E+11,3/17/2017,3/27/2017,,8694980575,partially_refunded,fulfilled,3/17/2017,59.7,7,52.7,9.3,62
3.77459E+11,3/17/2017,3/19/2017,,4.1559E+11,paid,fulfilled,3/17/2017,90.5,7,83.5,0,83.5
3.77467E+11,3/17/2017,3/19/2017,,4.156E+11,paid,fulfilled,3/17/2017,65.19,7,54,6,60
3.7749E+11,3/17/2017,,,8702733343,partially_refunded,fulfilled,3/17/2017,198.3,7,191.3,0,191.3
3.77495E+11,3/17/2017,3/29/2017,,4.14919E+11,partially_refunded,fulfilled,3/17/2017,98.16,7,84.6,9.4,94
3.77496E+11,3/17/2017,3/19/2017,,4.15635E+11,paid,fulfilled,3/17/2017,47.95,7,38,0,38
3.77497E+11,3/17/2017,4/11/2017,,4.15636E+11,paid,fulfilled,3/17/2017,70.3,15,55.3,0,55.3
3.77526E+11,3/17/2017,3/28/2017,,4.15661E+11,paid,fulfilled,3/17/2017,87,15,72,8,80
3.77534E+11,3/17/2017,,,4.15667E+11,partially_refunded,partial,3/17/2017,222.4,30,192.4,0,192.4
3.77558E+11,3/17/2017,3/27/2017,,4.07234E+11,paid,fulfilled,3/17/2017,148.3,7,141.3,15.7,157
3.77571E+11,3/17/2017,4/11/2017,,8769001759,paid,fulfilled,3/17/2017,156.4,15,141.4,0,141.4
3.77571E+11,3/17/2017,3/19/2017,,4.15698E+11,paid,fulfilled,3/17/2017,56.95,7,49.95,5.55,55.5
3.77583E+11,3/17/2017,4/11/2017,,4.1492E+11,paid,fulfilled,3/17/2017,101,0,101,0,101
3.77615E+11,3/17/2017,3/28/2017,,4.14506E+11,paid,fulfilled,3/17/2017,41.2,7,34.2,3.8,38
3.77647E+11,3/17/2017,3/19/2017,,4.15379E+11,paid,fulfilled,3/17/2017,80.7,7,68.4,7.6,76
3.77655E+11,3/17/2017,3/28/2017,,8688857567,paid,fulfilled,3/17/2017,83,7,76,0,76
3.77681E+11,3/17/2017,3/27/2017,,2.38724E+11,paid,fulfilled,3/17/2017,35,7,28,0,28
3.77692E+11,3/17/2017,4/25/2017,,4.15718E+11,paid,fulfilled,3/17/2017,58.4,15,43.4,0,43.4
3.77714E+11,3/17/2017,4/11/2017,,8792198495,paid,fulfilled,3/17/2017,147.6,7,140.6,0,140.6
3.77758E+11,3/17/2017,3/19/2017,,8767491999,paid,fulfilled,3/17/2017,47.95,7,38,0,38
3.77764E+11,3/17/2017,,,4.15911E+11,partially_refunded,partial,3/17/2017,218.39,0,202.68,22.52,225.2
3.77766E+11,3/17/2017,4/11/2017,,4.15921E+11,paid,fulfilled,3/17/2017,63,15,48,0,48
3.77771E+11,3/17/2017,3/19/2017,,4.15926E+11,paid,fulfilled,3/17/2017,53.8,7,46.8,5.2,52
3.77784E+11,3/17/2017,3/28/2017,,2.51211E+11,paid,fulfilled,3/17/2017,55,7,48,0,48
3.77789E+11,3/17/2017,3/26/2017,,4.15944E+11,paid,fulfilled,3/17/2017,45,7,38,0,38
3.77798E+11,3/17/2017,3/19/2017,,8688106463,paid,fulfilled,3/17/2017,45,7,38,0,38
3.778E+11,3/17/2017,3/19/2017,,4.15944E+11,paid,fulfilled,3/17/2017,35,7,28,0,28
3.77863E+11,3/17/2017,3/19/2017,,4.16039E+11,paid,fulfilled,3/17/2017,37.17,7,28,0,28
3.77883E+11,3/17/2017,3/29/2017,,4.16044E+11,paid,fulfilled,3/17/2017,82.6,7,75.6,8.4,84
3.7792E+11,3/17/2017,4/4/2017,,4.16058E+11,paid,fulfilled,3/17/2017,71,15,56,0,56
3.77939E+11,3/17/2017,3/19/2017,,8690819231,paid,fulfilled,3/17/2017,59,7,52,0,52
3.77964E+11,3/17/2017,3/19/2017,,8839827999,paid,fulfilled,3/17/2017,47.95,7,38,0,38
3.77978E+11,3/17/2017,3/19/2017,,8690487327,paid,fulfilled,3/17/2017,56.03,7,45.5,0,45.5
3.77997E+11,3/17/2017,3/19/2017,,8791899039,partially_refunded,fulfilled,3/17/2017,112.06,0,104,0,104
3.78011E+11,3/17/2017,3/20/2017,,4.16204E+11,paid,fulfilled,3/17/2017,45,7,38,0,38
3.78026E+11,3/17/2017,3/19/2017,,4.16219E+11,paid,fulfilled,3/17/2017,41.2,7,34.2,3.8,38
3.78031E+11,3/17/2017,4/4/2017,,8693356191,paid,fulfilled,3/17/2017,86.4,15,71.4,0,71.4
3.78049E+11,3/17/2017,3/26/2017,,4.16244E+11,refunded,fulfilled,3/17/2017,106,0,106,0,106
3.78065E+11,3/17/2017,3/19/2017,,8693295263,paid,fulfilled,3/17/2017,35,7,28,0,28
3.78069E+11,3/17/2017,4/2/2017,,4.16167E+11,paid,fulfilled,3/17/2017,94.28,7,81,9,90
3.7808E+11,3/17/2017,3/28/2017,,4.16279E+11,paid,fulfilled,3/17/2017,67,15,52,0,52
3.78084E+11,3/17/2017,3/19/2017,,4.16282E+11,partially_refunded,fulfilled,3/17/2017,124,0,124,0,124
3.78085E+11,3/17/2017,3/19/2017,,8688996319,paid,fulfilled,3/17/2017,35,7,28,0,28
3.78087E+11,3/17/2017,3/19/2017,,4.16287E+11,paid,fulfilled,3/17/2017,35,7,28,0,28
3.78096E+11,3/17/2017,3/19/2017,,4.16296E+11,paid,fulfilled,3/17/2017,35,7,28,0,28
3.78099E+11,3/17/2017,,3/26/2017,8690476127,pending,,3/17/2017,95,15,80,0,80
3.78105E+11,3/17/2017,3/26/2017,,4.16306E+11,paid,fulfilled,3/17/2017,35,7,28,0,28
3.78124E+11,3/18/2017,4/13/2017,,2.29378E+11,paid,fulfilled,3/18/2017,105,15,90,0,90
3.78127E+11,3/18/2017,3/29/2017,,4.16331E+11,paid,fulfilled,3/18/2017,141,0,141,0,141
3.78128E+11,3/18/2017,3/19/2017,,4.16332E+11,paid,fulfilled,3/18/2017,39,7,32,0,32
3.7813E+11,3/18/2017,3/29/2017,,2.54218E+11,paid,fulfilled,3/18/2017,120,0,120,0,120
3.78134E+11,3/18/2017,3/19/2017,,4.16338E+11,paid,fulfilled,3/18/2017,47.95,7,38,0,38
3.78158E+11,3/18/2017,3/19/2017,,4.16365E+11,paid,fulfilled,3/18/2017,35,7,28,0,28
3.78163E+11,3/18/2017,3/19/2017,,4.16371E+11,paid,fulfilled,3/18/2017,110.55,0,102.6,11.4,114
3.78169E+11,3/18/2017,3/19/2017,,4.15567E+11,paid,fulfilled,3/18/2017,75,7,68,0,68
3.7824E+11,3/18/2017,3/19/2017,,4.16478E+11,paid,fulfilled,3/18/2017,35,7,28,0,28
3.7825E+11,3/18/2017,3/29/2017,,8689923295,partially_refunded,fulfilled,3/18/2017,375.2,0,375.2,0,375.2
3.78251E+11,3/18/2017,3/19/2017,,4.16493E+11,paid,fulfilled,3/18/2017,45,7,38,0,38
3.78252E+11,3/18/2017,3/28/2017,,2.29312E+11,paid,fulfilled,3/18/2017,53,15,38,0,38
3.78275E+11,3/18/2017,3/29/2017,,8689852383,paid,fulfilled,3/18/2017,151.93,0,141,0,141
3.78275E+11,3/18/2017,3/26/2017,,8691767071,refunded,fulfilled,3/18/2017,112.06,0,104,0,104
3.78295E+11,3/18/2017,3/20/2017,,8713618975,paid,fulfilled,3/18/2017,133.88,14.88,119,0,119
3.78314E+11,3/18/2017,3/28/2017,,4.16566E+11,paid,fulfilled,3/18/2017,232,15,217,0,217
3.78371E+11,3/18/2017,,,3.99849E+11,partially_refunded,fulfilled,3/18/2017,58.4,15,43.4,0,43.4
3.78383E+11,3/18/2017,4/11/2017,,8689193119,paid,fulfilled,3/18/2017,77,15,62,0,62
3.78475E+11,3/18/2017,3/27/2017,,4.16698E+11,paid,fulfilled,3/18/2017,156,15,141,0,141
3.78495E+11,3/18/2017,4/3/2017,,8689010591,paid,fulfilled,3/18/2017,87,15,72,0,72
3.78506E+11,3/18/2017,3/27/2017,,8864471839,paid,fulfilled,3/18/2017,69,7,62,0,62
3.7853E+11,3/18/2017,3/19/2017,,4.16763E+11,paid,fulfilled,3/18/2017,34.15,7,25.2,2.8,28
3.78536E+11,3/18/2017,3/28/2017,,4.16758E+11,paid,fulfilled,3/18/2017,83.5,7,76.5,8.5,85
3.78558E+11,3/18/2017,3/19/2017,,8689412639,paid,fulfilled,3/18/2017,85.84,7,78.84,8.76,87.6
3.78623E+11,3/18/2017,3/19/2017,,8792650911,paid,fulfilled,3/18/2017,45,7,38,0,38
3.78651E+11,3/18/2017,3/19/2017,,4.16903E+11,paid,fulfilled,3/18/2017,83,7,76,0,76
3.78691E+11,3/18/2017,3/19/2017,,2.61495E+11,partially_refunded,fulfilled,3/18/2017,175.63,0,163,0,163
3.78696E+11,3/18/2017,3/26/2017,,4.16421E+11,partially_refunded,fulfilled,3/18/2017,99.9,0,99.9,11.1,111
3.78715E+11,3/18/2017,3/26/2017,,2.59627E+11,partially_refunded,fulfilled,3/18/2017,139.64,0,129.6,14.4,144
3.78758E+11,3/18/2017,3/19/2017,,4.17019E+11,paid,fulfilled,3/18/2017,35,7,28,0,28
3.78774E+11,3/18/2017,3/19/2017,,4.14543E+11,partially_refunded,fulfilled,3/18/2017,77.74,7,70.74,7.86,78.6
3.78804E+11,3/18/2017,3/19/2017,,4.17061E+11,paid,fulfilled,3/18/2017,87,7,80,0,80
3.78806E+11,3/18/2017,3/19/2017,,4.17073E+11,paid,fulfilled,3/18/2017,45,7,38,0,38
3.78855E+11,3/19/2017,4/11/2017,,4.17127E+11,partially_refunded,fulfilled,3/19/2017,87,7,80,0,80
3.78856E+11,3/19/2017,3/19/2017,,4.17123E+11,paid,fulfilled,3/19/2017,32.2,7,25.2,2.8,28
3.7886E+11,3/19/2017,3/19/2017,,4.17133E+11,paid,fulfilled,3/19/2017,35,7,28,0,28
3.78875E+11,3/19/2017,3/19/2017,,8718047071,paid,fulfilled,3/19/2017,166,0,166,0,166
3.78875E+11,3/19/2017,3/19/2017,,4.1715E+11,partially_refunded,fulfilled,3/19/2017,125.68,10.48,115.2,12.8,128
3.78878E+11,3/19/2017,3/19/2017,,4.17155E+11,paid,fulfilled,3/19/2017,32.2,7,25.2,2.8,28
3.78893E+11,3/19/2017,3/30/2017,,4.17166E+11,paid,fulfilled,3/19/2017,123.16,0,114.3,12.7,127
3.78896E+11,3/19/2017,3/19/2017,,2.28651E+11,paid,fulfilled,3/19/2017,88.89,7,76,0,76
3.78902E+11,3/19/2017,3/19/2017,,4.17184E+11,paid,fulfilled,3/19/2017,43.85,7,34.2,3.8,38
3.7891E+11,3/19/2017,3/19/2017,,4.17193E+11,paid,fulfilled,3/19/2017,34.15,7,25.2,2.8,28
3.78929E+11,3/19/2017,3/19/2017,,4.17217E+11,partially_refunded,fulfilled,3/19/2017,210.11,0,195,0,195
3.7893E+11,3/19/2017,3/26/2017,,2.29471E+11,paid,fulfilled,3/19/2017,163.78,0,152,0,152
3.78932E+11,3/19/2017,4/4/2017,,8695157471,paid,fulfilled,3/19/2017,191,7,184,0,184
3.78947E+11,3/19/2017,3/19/2017,,4.17241E+11,paid,fulfilled,3/19/2017,84.58,7,72,8,80
3.78953E+11,3/19/2017,3/19/2017,,4.17249E+11,partially_refunded,fulfilled,3/19/2017,41.2,7,34.2,3.8,38
3.78954E+11,3/19/2017,3/19/2017,,8688851743,paid,fulfilled,3/19/2017,65,7,58,0,58
3.78967E+11,3/19/2017,,,4.17265E+11,refunded,,3/19/2017,217.78,7,210.78,23.42,234.2
3.78967E+11,3/19/2017,3/19/2017,,4.17266E+11,paid,fulfilled,3/19/2017,53.8,7,46.8,5.2,52
3.78977E+11,3/19/2017,3/19/2017,,4.1728E+11,paid,fulfilled,3/19/2017,73.81,7,62,0,62
3.7898E+11,3/19/2017,3/26/2017,,4.17283E+11,partially_refunded,fulfilled,3/19/2017,93.4,7,86.4,9.6,96
3.7898E+11,3/19/2017,4/4/2017,,4.17284E+11,paid,fulfilled,3/19/2017,67,15,52,0,52
3.78984E+11,3/19/2017,4/4/2017,,2.09073E+11,partially_refunded,fulfilled,3/19/2017,87,15,72,8,80
3.78989E+11,3/19/2017,3/19/2017,,8689068831,paid,fulfilled,3/19/2017,80.27,7,68,0,68
3.78995E+11,3/19/2017,3/19/2017,,4.17301E+11,partially_refunded,fulfilled,3/19/2017,37.17,7,28,0,28
3.78997E+11,3/19/2017,3/30/2017,,3.82932E+11,paid,fulfilled,3/19/2017,199.1,0,199.1,0,199.1
3.78997E+11,3/19/2017,3/30/2017,,8689299615,paid,fulfilled,3/19/2017,96,7,89,0,89
3.79E+11,3/19/2017,3/19/2017,,4.17307E+11,paid,fulfilled,3/19/2017,47.95,7,38,0,38
3.79025E+11,3/19/2017,3/19/2017,,4.16916E+11,refunded,fulfilled,3/19/2017,32.2,7,25.2,2.8,28
3.79027E+11,3/19/2017,3/30/2017,,8689140063,partially_refunded,fulfilled,3/19/2017,191,15,176,0,176
3.79274E+11,3/19/2017,,4/3/2017,4.17566E+11,refunded,,3/19/2017,28.25,3.05,25.2,2.8,28
3.79377E+11,3/19/2017,3/19/2017,,8804143391,paid,fulfilled,3/19/2017,37.71,7,35,42,70
3.79405E+11,3/19/2017,,4/16/2017,4.17719E+11,refunded,,3/19/2017,83,15,68,0,68
3.79419E+11,3/19/2017,3/26/2017,,2.33605E+11,paid,fulfilled,3/19/2017,114,0,114,0,114
3.7942E+11,3/19/2017,3/27/2017,,2.61403E+11,paid,fulfilled,3/19/2017,145,7,138,0,138
3.79427E+11,3/19/2017,3/20/2017,,4.17741E+11,paid,fulfilled,3/19/2017,52.26,7,42,0,42
3.79482E+11,3/19/2017,3/26/2017,,4.17722E+11,paid,fulfilled,3/19/2017,145,0,145,0,145
3.79507E+11,3/19/2017,4/11/2017,,2.20988E+11,paid,fulfilled,3/19/2017,173.6,15,158.6,0,158.6
3.79575E+11,3/19/2017,3/20/2017,,4.19261E+11,partially_refunded,fulfilled,3/19/2017,80,7,73,0,73
3.79587E+11,3/19/2017,3/23/2017,,4.15875E+11,paid,fulfilled,3/19/2017,37.17,7,28,0,28
3.7962E+11,3/19/2017,3/20/2017,,4.21371E+11,paid,fulfilled,3/19/2017,41.48,7,32,0,32
3.79652E+11,3/19/2017,3/20/2017,,4.14401E+11,paid,fulfilled,3/19/2017,35,7,28,0,28
3.79661E+11,3/19/2017,3/20/2017,,4.17002E+11,paid,fulfilled,3/19/2017,80.7,7,68.4,7.6,76
3.79664E+11,3/19/2017,3/20/2017,,4.21418E+11,paid,fulfilled,3/19/2017,108.83,0,101,0,101
3.7967E+11,3/19/2017,4/2/2017,,4.21424E+11,paid,fulfilled,3/19/2017,35.8,7,28.8,3.2,32
3.7967E+11,3/19/2017,3/27/2017,,4.21422E+11,paid,fulfilled,3/19/2017,105,15,90,10,100
3.79691E+11,3/19/2017,3/20/2017,,4.21674E+11,paid,fulfilled,3/19/2017,41.48,7,32,0,32
3.79699E+11,3/19/2017,3/20/2017,,4.21398E+11,partially_refunded,fulfilled,3/19/2017,110.55,0,102.6,11.4,114
3.79734E+11,3/20/2017,3/20/2017,,8693190431,paid,fulfilled,3/20/2017,120,0,120,0,120
3.79742E+11,3/20/2017,3/20/2017,,4.21869E+11,paid,fulfilled,3/20/2017,32.2,7,25.2,2.8,28
3.79752E+11,3/20/2017,,,4.21889E+11,partially_refunded,partial,3/20/2017,138,0,138,0,138
3.79752E+11,3/20/2017,,,4.2189E+11,refunded,partial,3/20/2017,124.2,0,124.2,13.8,138
3.79779E+11,3/20/2017,,,4.21906E+11,partially_refunded,partial,3/20/2017,116.37,0,108,0,108
3.79779E+11,3/20/2017,3/20/2017,,4.21917E+11,paid,fulfilled,3/20/2017,43.85,7,34.2,3.8,38
3.79823E+11,3/20/2017,3/20/2017,,4.21971E+11,paid,fulfilled,3/20/2017,69.5,7,58,0,58
3.79837E+11,3/20/2017,3/20/2017,,8891648543,paid,fulfilled,3/20/2017,47.6,7,40.6,0,40.6
3.79841E+11,3/20/2017,3/20/2017,,8689820831,paid,fulfilled,3/20/2017,50.75,7,40.6,0,40.6
3.79848E+11,3/20/2017,3/23/2017,,4.22E+11,partially_refunded,fulfilled,3/20/2017,127.15,0,118,0,118
3.79849E+11,3/20/2017,3/20/2017,,4.21999E+11,paid,fulfilled,3/20/2017,70,7,63,7,70
3.79861E+11,3/20/2017,3/23/2017,,4.22013E+11,paid,fulfilled,3/20/2017,37.17,7,28,0,28
3.79867E+11,3/20/2017,3/23/2017,,4.22017E+11,paid,fulfilled,3/20/2017,34.15,7,25.2,2.8,28
3.79871E+11,3/20/2017,3/23/2017,,2.29547E+11,paid,fulfilled,3/20/2017,112.06,0,104,0,104
3.79873E+11,3/20/2017,3/29/2017,,4.2203E+11,partially_refunded,fulfilled,3/20/2017,74.88,7,63,7,70
3.79878E+11,3/20/2017,,,4.22035E+11,partially_refunded,partial,3/20/2017,178.87,0,166,0,166
3.799E+11,3/20/2017,3/30/2017,,8691204319,paid,fulfilled,3/20/2017,47,15,32,0,32
3.79935E+11,3/20/2017,3/26/2017,,2.35227E+11,paid,fulfilled,3/20/2017,134.48,10.48,124,0,124
3.80135E+11,3/20/2017,3/27/2017,,4.2231E+11,paid,fulfilled,3/20/2017,35,7,28,0,28
3.80219E+11,3/20/2017,3/30/2017,,8689893343,partially_refunded,fulfilled,3/20/2017,110.55,0,102.6,0,102.6
3.8023E+11,3/20/2017,3/22/2017,,2.80479E+11,paid,fulfilled,3/20/2017,0,0,0,38,38
3.80231E+11,3/20/2017,3/20/2017,,4.21857E+11,paid,fulfilled,3/20/2017,75.4,7,68.4,7.6,76
3.80232E+11,3/20/2017,3/22/2017,,2.80479E+11,paid,fulfilled,3/20/2017,0,0,0,186,186
3.80238E+11,3/20/2017,,,2.80479E+11,paid,,3/20/2017,0,0,0,80,80
3.80239E+11,3/20/2017,3/22/2017,,2.80479E+11,paid,fulfilled,3/20/2017,0,0,0,130,130
3.80241E+11,3/20/2017,3/23/2017,,2.80479E+11,paid,fulfilled,3/20/2017,0,0,0,175,175
3.80243E+11,3/20/2017,3/22/2017,,2.80479E+11,paid,fulfilled,3/20/2017,0,0,0,213,213
3.80244E+11,3/20/2017,3/22/2017,,2.80479E+11,paid,fulfilled,3/20/2017,0,0,0,86,86
3.80245E+11,3/20/2017,3/22/2017,,2.80479E+11,paid,fulfilled,3/20/2017,0,0,0,114,114
3.80247E+11,3/20/2017,3/22/2017,,2.80479E+11,paid,fulfilled,3/20/2017,0,0,0,142,142
3.80248E+11,3/20/2017,3/22/2017,,2.80479E+11,paid,fulfilled,3/20/2017,0,0,0,120,120
3.80249E+11,3/20/2017,3/22/2017,,2.80479E+11,paid,fulfilled,3/20/2017,0,0,0,142,142
3.80251E+11,3/20/2017,3/23/2017,,2.80479E+11,paid,fulfilled,3/20/2017,0,0,0,193,193
3.80252E+11,3/20/2017,3/23/2017,,2.80479E+11,paid,fulfilled,3/20/2017,0,0,0,156,156
3.80274E+11,3/20/2017,3/27/2017,,4.22463E+11,paid,fulfilled,3/20/2017,97,7,90,0,90
3.80288E+11,3/20/2017,3/20/2017,,4.22476E+11,paid,fulfilled,3/20/2017,93.2,7,80,0,80
3.80298E+11,3/20/2017,3/30/2017,,3.69568E+11,paid,fulfilled,3/20/2017,0,0,0,217,217
3.80302E+11,3/20/2017,3/20/2017,,8689947295,paid,fulfilled,3/20/2017,35,7,28,0,28
3.80343E+11,3/20/2017,4/2/2017,,8923868511,paid,fulfilled,3/20/2017,71.65,7,60,0,60
