order_id,id,parent_id,amount,error_code,kind,status,created_at
358545430013.00,411612157437.00,4.05452E+11,52.00,,refund,success,3/2/2017
363841787389.00,411695584765.00,,74.00,,sale,success,3/2/2017
363860104701.00,411718096381.00,,55.49,,sale,success,3/2/2017
363870131709.00,411729794557.00,,110.70,,sale,success,3/2/2017
363906143741.00,411771803133.00,,136.50,,sale,success,3/2/2017
363916760573.00,411783370237.00,,75.00,incorrect_number,sale,failure,3/2/2017
363916760573.00,411783632381.00,,75.00,,sale,success,3/2/2017
363940681213.00,411810600445.00,,32.00,,sale,success,3/2/2017
363961193981.00,411833734653.00,,55.60,,sale,success,3/2/2017
363975611901.00,411851003389.00,,52.00,,sale,success,3/2/2017
364517103101.00,412424803837.00,,127.15,,sale,success,3/3/2017
364615996925.00,412539491837.00,,62.80,,sale,success,3/3/2017
364616488445.00,412540016125.00,,47.95,,sale,success,3/3/2017
364888593917.00,412848428541.00,,34.15,incorrect_zip,sale,failure,3/3/2017
364888593917.00,412849051133.00,,34.15,incorrect_zip,sale,failure,3/3/2017
364888593917.00,412849444349.00,,34.15,,sale,success,3/3/2017
364957996541.00,412932904445.00,,75.00,,sale,success,3/3/2017
364960781821.00,412936181245.00,,83.00,,sale,success,3/3/2017
364984407549.00,412964525565.00,,72.94,,sale,success,3/4/2017
365156832765.00,413165491709.00,,75.96,,sale,success,3/4/2017
365295179261.00,413328872957.00,,62.28,,sale,success,3/4/2017
365317363197.00,413353416189.00,,45.00,incorrect_zip,sale,failure,3/4/2017
365317363197.00,413354563069.00,,45.00,,sale,success,3/4/2017
365594842621.00,413685519869.00,,52.00,,sale,success,3/4/2017
365633869309.00,413732804093.00,,42.00,,sale,success,3/4/2017
365935891965.00,414105605629.00,,59.20,,sale,success,3/5/2017
366169396733.00,414391703037.00,,68.20,,sale,success,3/5/2017
366260229629.00,414537815549.00,,50.00,,sale,success,3/5/2017
366293784061.00,414577595901.00,,53.80,,sale,success,3/5/2017
366616417789.00,414928803325.00,,113.14,,sale,success,3/5/2017
366618088957.00,414930605565.00,,218.00,,sale,success,3/5/2017
366642664957.00,414959441405.00,,130.00,,sale,success,3/5/2017
366694733309.00,415023207933.00,,68.20,,sale,success,3/5/2017
367023560189.00,415418357245.00,,86.00,,sale,success,3/6/2017
367076677117.00,415475373565.00,,42.00,,sale,success,3/6/2017
365317363197.00,415540516349.00,4.13355E+11,19.00,,refund,success,3/6/2017
198833509885.00,415629481469.00,2.33139E+11,32.00,,refund,success,3/6/2017
355953808893.00,416089150973.00,4.01984E+11,76.98,,sale,success,3/6/2017
367677675005.00,416129750525.00,,63.25,,sale,success,3/6/2017
209098741245.00,416147379709.00,2.44634E+11,124.00,,refund,success,3/6/2017
352250729981.00,416148067837.00,3.96165E+11,38.00,,refund,success,3/6/2017
355031324157.00,416148985341.00,4.00376E+11,29.62,,refund,success,3/6/2017
355896727037.00,416150230525.00,4.01887E+11,34.47,,refund,success,3/6/2017
355342554621.00,416151508477.00,4.00882E+11,67.87,,refund,success,3/6/2017
210415851005.00,416152720893.00,2.46417E+11,58.00,,refund,success,3/6/2017
354961528317.00,416153933309.00,4.0028E+11,37.70,,refund,success,3/6/2017
355068646909.00,416155375101.00,4.0042E+11,64.98,,refund,success,3/6/2017
355902756349.00,416160355837.00,4.01896E+11,34.99,,refund,success,3/6/2017
347388286461.00,416161568253.00,3.88976E+11,35.00,,refund,success,3/6/2017
347380848125.00,416167335421.00,3.88968E+11,24.84,,refund,success,3/6/2017
355329644029.00,416183752189.00,4.00845E+11,68.00,,refund,success,3/6/2017
367839745533.00,416308893181.00,,80.27,,sale,success,3/6/2017
367905510909.00,416378754557.00,,33.94,incorrect_cvc,sale,failure,3/6/2017
367905510909.00,416379311613.00,,33.94,,sale,success,3/6/2017
367962461693.00,416443405821.00,,103.00,,sale,success,3/6/2017
368041432573.00,416526800381.00,,26.00,incorrect_zip,sale,failure,3/6/2017
368041432573.00,416528897533.00,,26.00,,sale,success,3/6/2017
368179287549.00,416665343485.00,,80.27,,sale,success,3/6/2017
368182924797.00,416669570557.00,,55.00,,sale,success,3/6/2017
368204813821.00,416695457277.00,,27.47,,sale,success,3/6/2017
368252163581.00,416755389949.00,,34.00,,sale,success,3/7/2017
368263960061.00,416770627069.00,,47.95,,sale,success,3/7/2017
347380848125.00,417061213693.00,3.88968E+11,7.16,,refund,success,3/7/2017
368519353853.00,417088804349.00,,72.94,,sale,success,3/7/2017
361544357373.00,417230919165.00,4.09068E+11,83.00,,refund,success,3/7/2017
361763575293.00,417235834365.00,4.09327E+11,76.20,,refund,success,3/7/2017
216857515517.00,417639962109.00,2.54183E+11,32.00,,refund,success,3/7/2017
207604291069.00,417641436669.00,2.42924E+11,50.52,,refund,success,3/7/2017
347232146941.00,417643435517.00,3.88791E+11,56.25,,refund,success,3/7/2017
354984695293.00,417739216381.00,4.00317E+11,28.00,,refund,success,3/7/2017
369185494525.00,417801573885.00,,54.41,,sale,success,3/7/2017
369212003837.00,417833588221.00,,58.00,,sale,success,3/7/2017
369223013885.00,417846728189.00,,94.00,,sale,success,3/7/2017
369231926781.00,417858295293.00,,39.00,,sale,success,3/7/2017
369285404157.00,417919800829.00,,68.20,,sale,success,3/7/2017
369286944253.00,417921504765.00,,107.70,,sale,success,3/7/2017
369292482045.00,417928254973.00,,68.20,,sale,success,3/7/2017
369323611645.00,417966691837.00,,120.30,,sale,success,3/7/2017
369579857405.00,418289358333.00,,75.00,,sale,success,3/8/2017
361932133885.00,418377143805.00,4.09522E+11,73.27,,refund,success,3/8/2017
369732982269.00,418469844477.00,,80.27,,sale,success,3/8/2017
355204371965.00,418719471101.00,4.00591E+11,29.99,,refund,success,3/8/2017
370255205885.00,419046266365.00,,47.95,,sale,success,3/8/2017
370344138237.00,419148568061.00,,200.00,,sale,success,3/8/2017
370344138237.00,419148600829.00,,2.00,,sale,success,3/8/2017
370472916477.00,419312080381.00,,59.20,,sale,success,3/9/2017
370491758077.00,419339245053.00,,101.98,,sale,success,3/9/2017
370528851453.00,419397277181.00,,115.80,,sale,success,3/9/2017
371100784125.00,419994408445.00,,35.00,,sale,success,3/9/2017
370491758077.00,420051064317.00,4.19339E+11,40.95,,refund,success,3/9/2017
371178477053.00,420073805309.00,,43.85,,sale,success,3/9/2017
371637130749.00,420561131005.00,,111.52,,sale,success,3/9/2017
371640145405.00,420564637181.00,,102.30,,sale,success,3/9/2017
371690935805.00,420622603773.00,,112.06,,sale,success,3/9/2017
371748083197.00,420696659453.00,,32.00,,sale,success,3/10/2017
372291311101.00,421332751869.00,,76.20,,sale,success,3/10/2017
372634949117.00,421731177981.00,,175.20,,sale,success,3/11/2017
372785649149.00,421899834877.00,,66.30,,sale,success,3/11/2017
372862293501.00,421969794557.00,,52.00,,sale,success,3/11/2017
372876547581.00,421972153853.00,,59.00,card_declined,sale,failure,3/11/2017
372876547581.00,421973530109.00,,59.00,card_declined,sale,failure,3/11/2017
372876547581.00,421984802301.00,,59.00,incorrect_zip,sale,failure,3/11/2017
372876547581.00,421986080253.00,,59.00,,sale,success,3/11/2017
373009159677.00,422138353149.00,,80.27,,sale,success,3/11/2017
373125912061.00,422271194621.00,,64.00,,sale,success,3/11/2017
373301810685.00,422478484989.00,,42.00,,sale,success,3/11/2017
373643810301.00,422934844925.00,,50.61,,sale,success,3/12/2017
361865778685.00,422985864701.00,4.09443E+11,65.50,,refund,success,3/12/2017
373685425661.00,422987470333.00,,44.71,,sale,success,3/12/2017
355005339133.00,423084889597.00,4.00345E+11,31.99,,refund,success,3/12/2017
355779745277.00,423085250045.00,4.01708E+11,38.78,,refund,success,3/12/2017
345604691453.00,423085479421.00,3.1015E+11,46.80,,refund,success,3/12/2017
355002226173.00,423085708797.00,4.00342E+11,16.15,,refund,success,3/12/2017
355623933437.00,423086527997.00,4.01471E+11,31.50,,refund,success,3/12/2017
355206010365.00,423086855677.00,4.00593E+11,102.99,,refund,success,3/12/2017
355053966845.00,423087379965.00,4.00402E+11,21.33,,refund,success,3/12/2017
355269973501.00,423088068093.00,4.0069E+11,37.70,,refund,success,3/12/2017
355134150141.00,423088592381.00,4.00498E+11,18.84,,refund,success,3/12/2017
354336347645.00,423089116669.00,3.99461E+11,35.00,,refund,success,3/12/2017
373816071677.00,423155504637.00,,42.00,,sale,success,3/12/2017
373951403517.00,423304795645.00,,148.00,,sale,success,3/12/2017
374063371773.00,423429936637.00,,69.00,,sale,success,3/12/2017
374084146685.00,423453693437.00,,37.17,,sale,success,3/12/2017
374128350717.00,423506482685.00,,62.80,,sale,success,3/12/2017
374263223805.00,423674516989.00,,40.00,,sale,success,3/13/2017
374398719485.00,423829411325.00,,80.27,,sale,success,3/13/2017
374479394301.00,423934203389.00,,42.00,,sale,success,3/13/2017
374556628477.00,424039159293.00,,27.47,,sale,success,3/13/2017
374585202173.00,424075859453.00,,127.15,,sale,success,3/13/2017
374592869885.00,424085526013.00,,241.00,,sale,success,3/13/2017
374595786237.00,424089556477.00,,296.00,,sale,success,3/13/2017
374598702589.00,424093455869.00,,235.97,,sale,success,3/13/2017
374601389565.00,424096830973.00,,209.00,,sale,success,3/13/2017
374601389565.00,424124126717.00,4.24097E+11,209.00,,refund,success,3/13/2017
374598702589.00,424124421629.00,4.24093E+11,235.97,,refund,success,3/13/2017
374595786237.00,424124651005.00,4.2409E+11,296.00,,refund,success,3/13/2017
374592869885.00,424124880381.00,4.24086E+11,241.00,,refund,success,3/13/2017
374588315133.00,424125142525.00,4.2408E+11,308.17,,refund,success,3/13/2017
374585202173.00,424125404669.00,4.24076E+11,127.15,,refund,success,3/13/2017
374654244349.00,424164627965.00,,69.50,,sale,success,3/13/2017
374671054333.00,424186025469.00,,81.00,,sale,success,3/13/2017
374806189565.00,424352683517.00,,128.22,,sale,success,3/13/2017
374810416637.00,424357664253.00,,25.43,,sale,success,3/13/2017
374824867325.00,424374965757.00,,75.00,,sale,success,3/13/2017
374888502781.00,424453412349.00,,38.50,,sale,success,3/13/2017
350759917053.00,424800458237.00,3.94217E+11,176.00,,refund,success,3/14/2017
213164004861.00,424801211901.00,2.49736E+11,24.61,,refund,success,3/14/2017
361648854525.00,424801834493.00,4.09191E+11,73.27,,refund,success,3/14/2017
354978764285.00,424802358781.00,4.00307E+11,34.99,,refund,success,3/14/2017
355058750973.00,424802817533.00,4.00408E+11,37.71,,refund,success,3/14/2017
355189954045.00,424803440125.00,4.00572E+11,34.99,,refund,success,3/14/2017
361932133885.00,424804062717.00,4.09522E+11,73.27,,refund,success,3/14/2017
375420425725.00,425087079933.00,,48.48,,sale,success,3/14/2017
375437563389.00,425107920381.00,,43.00,,sale,success,3/14/2017
213164004861.00,425193117181.00,2.49736E+11,23.39,,refund,success,3/14/2017
375604876797.00,425290569213.00,,27.47,,sale,success,3/14/2017
375685125629.00,425386546685.00,,70.00,,sale,success,3/14/2017
375721268733.00,425427637757.00,,75.00,,sale,success,3/14/2017
375915910653.00,425666123261.00,,123.00,,sale,success,3/15/2017
375977547261.00,425740047869.00,,39.00,,sale,success,3/15/2017
376019326461.00,425791460861.00,,37.17,,sale,success,3/15/2017
376034694653.00,425809909245.00,,115.40,,sale,success,3/15/2017
376038495741.00,425814398461.00,,198.26,,sale,success,3/15/2017
376040068605.00,425816561149.00,,119.60,,sale,success,3/15/2017
376043050493.00,425820263933.00,,64.00,,sale,success,3/15/2017
376043607549.00,425820919293.00,,32.00,,sale,success,3/15/2017
376045606397.00,425823245821.00,,92.60,,sale,success,3/15/2017
376045737469.00,425823376893.00,,97.51,,sale,success,3/15/2017
376045803005.00,425823442429.00,,33.94,,sale,success,3/15/2017
376046654973.00,425824327165.00,,177.46,,sale,success,3/15/2017
376047769085.00,425825900029.00,,208.00,,sale,success,3/15/2017
376048129533.00,425826424317.00,,37.17,,sale,success,3/15/2017
376048817661.00,425827210749.00,,74.88,,sale,success,3/15/2017
376049997309.00,425828849149.00,,45.00,,sale,success,3/15/2017
376051209725.00,425830389245.00,,144.39,,sale,success,3/15/2017
376051701245.00,425831142909.00,,173.00,,sale,success,3/15/2017
376055272957.00,425835828733.00,,72.70,,sale,success,3/15/2017
376055240189.00,425835861501.00,,299.65,,sale,success,3/15/2017
376055371261.00,425835959805.00,,92.12,,sale,success,3/15/2017
376056976893.00,425837991421.00,,53.00,,sale,success,3/15/2017
376059205117.00,425840809469.00,,32.00,,sale,success,3/15/2017
376060614141.00,425841038845.00,,35.00,card_declined,sale,failure,3/15/2017
376060057085.00,425841858045.00,,47.95,,sale,success,3/15/2017
376060614141.00,425842021885.00,,35.00,card_declined,sale,failure,3/15/2017
376060351997.00,425842218493.00,,48.21,,sale,success,3/15/2017
376060614141.00,425842546173.00,,35.00,,sale,success,3/15/2017
376061892093.00,425844086269.00,,67.12,,sale,success,3/15/2017
376062121469.00,425844413949.00,,47.95,,sale,success,3/15/2017
376062219773.00,425844545021.00,,153.01,,sale,success,3/15/2017
376062252541.00,425844577789.00,,322.00,,sale,success,3/15/2017
376062744061.00,425845233149.00,,243.52,,sale,success,3/15/2017
376062940669.00,425845364221.00,,33.94,,sale,success,3/15/2017
376064284157.00,425846838781.00,,45.00,,sale,success,3/15/2017
376064349693.00,425846937085.00,,98.00,,sale,success,3/15/2017
376064579069.00,425847166461.00,,20.47,,sale,success,3/15/2017
376064873981.00,425847494141.00,,32.00,,sale,success,3/15/2017
376064972285.00,425847592445.00,,64.11,,sale,success,3/15/2017
376065136125.00,425847756285.00,,32.20,,sale,success,3/15/2017
376065332733.00,425847985661.00,,159.00,,sale,success,3/15/2017
376065824253.00,425848542717.00,,37.17,,sale,success,3/15/2017
376066381309.00,425849165309.00,,33.94,,sale,success,3/15/2017
376066774525.00,425849591293.00,,43.00,,sale,success,3/15/2017
376067626493.00,425850672637.00,,78.12,,sale,success,3/15/2017
376067986941.00,425851196925.00,,133.50,,sale,success,3/15/2017
376068118013.00,425851360765.00,,31.24,,sale,success,3/15/2017
376068445693.00,425851819517.00,,46.60,,sale,success,3/15/2017
376068740605.00,425852147197.00,,33.94,,sale,success,3/15/2017
376068707837.00,425852179965.00,,31.24,,sale,success,3/15/2017
376078702077.00,425852245501.00,,20.47,incorrect_zip,sale,failure,3/15/2017
376069428733.00,425853097469.00,,155.00,,sale,success,3/15/2017
376070379005.00,425854244349.00,,243.50,,sale,success,3/15/2017
376070510077.00,425854342653.00,,124.99,,sale,success,3/15/2017
376070870525.00,425854834173.00,,32.00,,sale,success,3/15/2017
376070936061.00,425854899709.00,,45.00,,sale,success,3/15/2017
376071525885.00,425855620605.00,,35.00,,sale,success,3/15/2017
376071853565.00,425855981053.00,,95.10,,sale,success,3/15/2017
376071919101.00,425856013821.00,,88.00,,sale,success,3/15/2017
376073000445.00,425856505341.00,,37.17,incorrect_zip,sale,failure,3/15/2017
376072410621.00,425856701949.00,,158.00,,sale,success,3/15/2017
376072508925.00,425856964093.00,,37.17,,sale,success,3/15/2017
376072902141.00,425857390077.00,,70.00,,sale,success,3/15/2017
376073000445.00,425857488381.00,,37.17,,sale,success,3/15/2017
376073131517.00,425857652221.00,,35.00,,sale,success,3/15/2017
376073655805.00,425858438653.00,,140.08,,sale,success,3/15/2017
376074212861.00,425859126781.00,,60.00,,sale,success,3/15/2017
376074311165.00,425859356157.00,,105.50,,sale,success,3/15/2017
376074343933.00,425859421693.00,,60.00,,sale,success,3/15/2017
376074409469.00,425859585533.00,,35.00,,sale,success,3/15/2017
376074573309.00,425859683837.00,,32.00,,sale,success,3/15/2017
376074606077.00,425859749373.00,,57.00,,sale,success,3/15/2017
376074671613.00,425859814909.00,,33.94,,sale,success,3/15/2017
376074900989.00,425860109821.00,,69.00,,sale,success,3/15/2017
376075163133.00,425860404733.00,,356.20,,sale,success,3/15/2017
376075228669.00,425860503037.00,,47.95,,sale,success,3/15/2017
376076113405.00,425861682685.00,,94.00,,sale,success,3/15/2017
376078276093.00,425864697341.00,,96.00,,sale,success,3/15/2017
376078505469.00,425865090557.00,,35.00,,sale,success,3/15/2017
376078702077.00,425865287165.00,,20.47,,sale,success,3/15/2017
376078734845.00,425865319933.00,,45.00,,sale,success,3/15/2017
376079193597.00,425866073597.00,,100.74,,sale,success,3/15/2017
376079422973.00,425866401277.00,,70.00,,sale,success,3/15/2017
376079586813.00,425866597885.00,,74.88,,sale,success,3/15/2017
376080012797.00,425867220477.00,,37.17,,sale,success,3/15/2017
376080340477.00,425867515389.00,,32.00,,sale,success,3/15/2017
376081225213.00,425868465661.00,,41.48,,sale,success,3/15/2017
376081585661.00,425868760573.00,,126.07,,sale,success,3/15/2017
376081946109.00,425869186557.00,,32.00,,sale,success,3/15/2017
376081978877.00,425869252093.00,,31.24,,sale,success,3/15/2017
376082175485.00,425869481469.00,,33.94,,sale,success,3/15/2017
376082273789.00,425869547005.00,,74.88,,sale,success,3/15/2017
376082732541.00,425870104061.00,,32.00,,sale,success,3/15/2017
376084567549.00,425870562813.00,,35.00,card_declined,sale,failure,3/15/2017
376083322365.00,425870857725.00,,83.00,,sale,success,3/15/2017
376083846653.00,425871545853.00,,43.85,,sale,success,3/15/2017
376084567549.00,425872430589.00,,35.00,,sale,success,3/15/2017
376084764157.00,425872725501.00,,64.11,,sale,success,3/15/2017
376084960765.00,425872922109.00,,98.59,,sale,success,3/15/2017
376085485053.00,425873413629.00,,32.00,,sale,success,3/15/2017
376086402557.00,425874462205.00,,75.00,,sale,success,3/15/2017
376087057917.00,425874626045.00,,80.00,incorrect_zip,sale,failure,3/15/2017
376086730237.00,425874920957.00,,45.00,,sale,success,3/15/2017
376087057917.00,425875248637.00,,80.00,,sale,success,3/15/2017
376087975421.00,425876329981.00,,29.79,,sale,success,3/15/2017
376089155069.00,425877739005.00,,29.50,,sale,success,3/15/2017
376090695165.00,425879868925.00,,58.40,,sale,success,3/15/2017
376090826237.00,425879967229.00,,35.00,,sale,success,3/15/2017
376091350525.00,425880524285.00,,33.94,,sale,success,3/15/2017
376091547133.00,425880753661.00,,32.00,,sale,success,3/15/2017
376092169725.00,425881474557.00,,67.00,,sale,success,3/15/2017
376092497405.00,425881900541.00,,45.00,,sale,success,3/15/2017
376092694013.00,425882195453.00,,47.95,,sale,success,3/15/2017
376093152765.00,425882752509.00,,33.94,,sale,success,3/15/2017
376094791165.00,425884718589.00,,47.95,,sale,success,3/15/2017
376095708669.00,425885931005.00,,102.00,,sale,success,3/15/2017
376095872509.00,425886160381.00,,33.94,,sale,success,3/15/2017
376095905277.00,425886193149.00,,233.70,,sale,success,3/15/2017
376096134653.00,425886455293.00,,33.94,,sale,success,3/15/2017
376097478141.00,425888126461.00,,32.00,,sale,success,3/15/2017
376097641981.00,425888355837.00,,70.00,,sale,success,3/15/2017
376098199037.00,425889109501.00,,74.88,,sale,success,3/15/2017
376098330109.00,425889240573.00,,29.50,,sale,success,3/15/2017
376098690557.00,425889797629.00,,63.03,,sale,success,3/15/2017
376099280381.00,425890420221.00,,75.40,,sale,success,3/15/2017
376099476989.00,425890551293.00,,70.00,,sale,success,3/15/2017
376103474685.00,425895171581.00,,71.70,,sale,success,3/15/2017
376103540221.00,425895237117.00,,45.00,,sale,success,3/15/2017
376104326653.00,425896121853.00,,131.00,,sale,success,3/15/2017
376106882557.00,425896547837.00,,153.00,incorrect_zip,sale,failure,3/15/2017
376105178621.00,425897203197.00,,95.00,,sale,success,3/15/2017
376105276925.00,425897367037.00,,114.22,,sale,success,3/15/2017
376105768445.00,425897956861.00,,97.05,,sale,success,3/15/2017
376105932285.00,425898120701.00,,88.89,,sale,success,3/15/2017
376106128893.00,425898284541.00,,29.50,,sale,success,3/15/2017
376106653181.00,425899070973.00,,33.94,,sale,success,3/15/2017
376106882557.00,425899333117.00,,153.00,,sale,success,3/15/2017
376107701757.00,425900283389.00,,33.94,,sale,success,3/15/2017
376107800061.00,425900414461.00,,35.00,,sale,success,3/15/2017
376110257661.00,425903166973.00,,22.75,,sale,success,3/15/2017
376110913021.00,425903855101.00,,144.00,,sale,success,3/15/2017
376112616957.00,425906017789.00,,108.00,,sale,success,3/15/2017
376112879101.00,425906279933.00,,59.26,,sale,success,3/15/2017
376112944637.00,425906378237.00,,31.24,,sale,success,3/15/2017
376113141245.00,425906607613.00,,31.24,,sale,success,3/15/2017
376113337853.00,425906869757.00,,33.94,,sale,success,3/15/2017
376121595389.00,425909622269.00,,32.00,,sale,success,3/15/2017
376125560317.00,425910212093.00,,99.60,,sale,success,3/15/2017
376131851773.00,425911227901.00,,121.76,,sale,success,3/15/2017
376136177149.00,425911784957.00,,60.88,,sale,success,3/15/2017
376141649405.00,425912833533.00,,32.00,,sale,success,3/15/2017
376151578109.00,425914373629.00,,33.94,,sale,success,3/15/2017
376169108989.00,425917519357.00,,77.79,,sale,success,3/15/2017
376183952893.00,425921549821.00,,69.00,,sale,success,3/15/2017
376184018429.00,425921615357.00,,87.00,,sale,success,3/15/2017
376185558525.00,425922860541.00,,84.40,,sale,success,3/15/2017
376185722365.00,425922991613.00,,212.38,,sale,success,3/15/2017
376225306109.00,425972143613.00,,78.12,,sale,success,3/15/2017
376186017277.00,425923417597.00,,74.88,,sale,success,3/15/2017
376186148349.00,425923679741.00,,83.00,,sale,success,3/15/2017
376186213885.00,425923712509.00,,153.01,,sale,success,3/15/2017
376187557373.00,425925318141.00,,81.89,,sale,success,3/15/2017
376190801405.00,425928660477.00,,86.00,,sale,success,3/15/2017
376192439805.00,425930888701.00,,32.20,,sale,success,3/15/2017
376193684989.00,425931478525.00,,123.00,incorrect_zip,sale,failure,3/15/2017
376193684989.00,425932559869.00,,123.00,,sale,success,3/15/2017
376193947133.00,425932789245.00,,64.11,,sale,success,3/15/2017
376197486077.00,425937606141.00,,125.53,,sale,success,3/15/2017
376197846525.00,425938032125.00,,88.00,,sale,success,3/15/2017
376199353853.00,425939965437.00,,47.95,,sale,success,3/15/2017
376200205821.00,425941014013.00,,90.40,,sale,success,3/15/2017
376202565117.00,425943832061.00,,53.00,,sale,success,3/15/2017
376202860029.00,425944290813.00,,94.50,,sale,success,3/15/2017
376203351549.00,425945011709.00,,74.88,,sale,success,3/15/2017
376204170749.00,425946355197.00,,91.60,,sale,success,3/15/2017
376204498429.00,425946715645.00,,37.17,,sale,success,3/15/2017
376205317629.00,425947665917.00,,388.98,,sale,success,3/15/2017
376207218173.00,425950025213.00,,26.00,,sale,success,3/15/2017
376208233981.00,425951237629.00,,93.20,,sale,success,3/15/2017
376214263293.00,425958905341.00,,37.17,,sale,success,3/15/2017
376216327677.00,425961526781.00,,177.75,,sale,success,3/15/2017
376216688125.00,425961854461.00,,55.00,,sale,success,3/15/2017
376216720893.00,425961919997.00,,43.00,,sale,success,3/15/2017
376217114109.00,425962313213.00,,108.29,,sale,success,3/15/2017
376222586365.00,425968702973.00,,67.34,,sale,success,3/15/2017
376225338877.00,425972176381.00,,47.95,,sale,success,3/15/2017
376225371645.00,425972209149.00,,73.00,,sale,success,3/15/2017
376227894781.00,425975453181.00,,83.00,,sale,success,3/15/2017
376228255229.00,425975846397.00,,79.00,,sale,success,3/15/2017
376230516221.00,425978467837.00,,66.40,,sale,success,3/15/2017
376231007741.00,425979024893.00,,37.17,,sale,success,3/15/2017
376231892477.00,425980106237.00,,33.94,,sale,success,3/15/2017
376232449533.00,425980859901.00,,35.00,,sale,success,3/15/2017
376232646141.00,425981089277.00,,71.00,,sale,success,3/15/2017
376233235965.00,425981842941.00,,38.50,,sale,success,3/15/2017
376233465341.00,425982137853.00,,35.00,,sale,success,3/15/2017
376233629181.00,425982334461.00,,39.00,,sale,success,3/15/2017
376233793021.00,425982465533.00,,50.20,,sale,success,3/15/2017
376236152317.00,425985611261.00,,98.00,,sale,success,3/15/2017
376236250621.00,425985873405.00,,37.17,,sale,success,3/15/2017
376237168125.00,425986954749.00,,37.17,,sale,success,3/15/2017
376238216701.00,425988298237.00,,23.97,,sale,success,3/15/2017
376238282237.00,425988331005.00,,35.00,,sale,success,3/15/2017
376239134205.00,425989576189.00,,32.20,,sale,success,3/15/2017
376240018941.00,425990657533.00,,88.89,,sale,success,3/15/2017
376241919485.00,425992689149.00,,231.77,,sale,success,3/15/2017
376242181629.00,425993016829.00,,37.17,,sale,success,3/15/2017
376242411005.00,425993278973.00,,37.17,,sale,success,3/15/2017
376242836989.00,425993737725.00,,71.00,,sale,success,3/15/2017
376243230205.00,425994229245.00,,93.20,,sale,success,3/15/2017
376243426813.00,425994393085.00,,37.17,,sale,success,3/15/2017
376243852797.00,425994851837.00,,32.20,,sale,success,3/15/2017
376248767997.00,426000881149.00,,196.60,,sale,success,3/15/2017
376250471933.00,426002945533.00,,31.05,,sale,success,3/15/2017
376251291133.00,426003961341.00,,47.60,,sale,success,3/15/2017
376254305789.00,426007270909.00,,43.85,,sale,success,3/15/2017
376256828925.00,426010580477.00,,45.00,,sale,success,3/15/2017
376259155453.00,426013562365.00,,162.70,,sale,success,3/15/2017
376259909117.00,426014545405.00,,108.83,,sale,success,3/15/2017
376262563325.00,426017723901.00,,47.95,,sale,success,3/15/2017
376263513597.00,426018838013.00,,34.15,,sale,success,3/15/2017
376276784637.00,426031355389.00,,35.00,,sale,success,3/15/2017
376287106557.00,426041382397.00,,145.46,,sale,success,3/15/2017
376289203709.00,426043315709.00,,88.89,,sale,success,3/15/2017
376296969725.00,426051474941.00,,88.46,,sale,success,3/15/2017
376298575357.00,426052163069.00,,45.00,card_declined,sale,failure,3/15/2017
376298575357.00,426053178877.00,,45.00,,sale,success,3/15/2017
376301000189.00,426055865853.00,,25.86,,sale,success,3/15/2017
376302015997.00,426056717821.00,,81.89,,sale,success,3/15/2017
376304965117.00,426059666941.00,,144.39,,sale,success,3/15/2017
376311649789.00,426066875901.00,,31.05,,sale,success,3/15/2017
376312796669.00,426067990013.00,,116.37,,sale,success,3/15/2017
376312829437.00,426068022781.00,,107.85,,sale,success,3/15/2017
376312993277.00,426068153853.00,,86.10,,sale,success,3/15/2017
376317154813.00,426072184317.00,,47.95,,sale,success,3/15/2017
376321218045.00,426076542461.00,,36.40,,sale,success,3/15/2017
376323249661.00,426078180861.00,,41.20,incorrect_zip,sale,failure,3/15/2017
376323249661.00,426078672381.00,,41.20,,sale,success,3/15/2017
376323413501.00,426078934525.00,,80.70,,sale,success,3/15/2017
376324822525.00,426080703997.00,,31.05,,sale,success,3/15/2017
376325281277.00,426081162749.00,,43.00,,sale,success,3/15/2017
376330196477.00,426086110717.00,,114.43,,sale,success,3/15/2017
376333276669.00,426089256445.00,,24.50,,sale,success,3/15/2017
376335013373.00,426090927613.00,,251.00,,sale,success,3/15/2017
376335668733.00,426091419133.00,,32.50,,sale,success,3/15/2017
376336619005.00,426092205565.00,,31.05,,sale,success,3/15/2017
376337307133.00,426093123069.00,,93.05,,sale,success,3/15/2017
376338847229.00,426094695933.00,,31.05,,sale,success,3/15/2017
376342582781.00,426098824701.00,,35.00,,sale,success,3/15/2017
376345990653.00,426101839357.00,,33.94,,sale,success,3/15/2017
376348710397.00,426105050621.00,,167.01,,sale,success,3/15/2017
376348874237.00,426105181693.00,,88.89,,sale,success,3/15/2017
376354182653.00,426106394109.00,,78.00,incorrect_zip,sale,failure,3/15/2017
376350414333.00,426106885629.00,,64.70,,sale,success,3/15/2017
376354182653.00,426108065277.00,,78.00,incorrect_zip,sale,failure,3/15/2017
376354182653.00,426109244925.00,,78.00,incorrect_zip,sale,failure,3/15/2017
376353265149.00,426109801981.00,,62.80,,sale,success,3/15/2017
376354182653.00,426110653949.00,,78.00,,sale,success,3/15/2017
376358114813.00,426111374845.00,,47.95,incorrect_zip,sale,failure,3/15/2017
376358114813.00,426113275389.00,,47.95,card_declined,sale,failure,3/15/2017
376358114813.00,426114782717.00,,47.95,,sale,pending,3/15/2017
376358245885.00,426115012093.00,,168.30,,sale,success,3/15/2017
